driver_id,window_start,window_end,window_total_fare
88,2025-10-31T17:58:00.000Z,2025-10-31T18:03:00.000Z,87.49
6,2025-10-31T17:54:00.000Z,2025-10-31T17:59:00.000Z,216.55
6,2025-10-31T17:57:00.000Z,2025-10-31T18:02:00.000Z,94.69
6,2025-10-31T17:58:00.000Z,2025-10-31T18:03:00.000Z,94.69
1,2025-10-31T17:55:00.000Z,2025-10-31T18:00:00.000Z,77.00999999999999
26,2025-10-31T17:54:00.000Z,2025-10-31T17:59:00.000Z,78.29
6,2025-10-31T17:55:00.000Z,2025-10-31T18:00:00.000Z,216.55
26,2025-10-31T17:57:00.000Z,2025-10-31T18:02:00.000Z,78.29
88,2025-10-31T17:56:00.000Z,2025-10-31T18:01:00.000Z,446.23999999999995
77,2025-10-31T17:58:00.000Z,2025-10-31T18:03:00.000Z,58.02
6,2025-10-31T17:56:00.000Z,2025-10-31T18:01:00.000Z,216.55
21,2025-10-31T17:57:00.000Z,2025-10-31T18:02:00.000Z,134.84
77,2025-10-31T17:54:00.000Z,2025-10-31T17:59:00.000Z,58.02
88,2025-10-31T17:57:00.000Z,2025-10-31T18:02:00.000Z,247.58999999999997
56,2025-10-31T17:57:00.000Z,2025-10-31T18:02:00.000Z,121.1
56,2025-10-31T17:58:00.000Z,2025-10-31T18:03:00.000Z,121.1
56,2025-10-31T17:56:00.000Z,2025-10-31T18:01:00.000Z,121.1
26,2025-10-31T17:58:00.000Z,2025-10-31T18:03:00.000Z,78.29
77,2025-10-31T17:55:00.000Z,2025-10-31T18:00:00.000Z,58.02
21,2025-10-31T17:54:00.000Z,2025-10-31T17:59:00.000Z,220.35999999999999
1,2025-10-31T17:54:00.000Z,2025-10-31T17:59:00.000Z,77.00999999999999
26,2025-10-31T17:56:00.000Z,2025-10-31T18:01:00.000Z,78.29
77,2025-10-31T17:56:00.000Z,2025-10-31T18:01:00.000Z,58.02
26,2025-10-31T17:55:00.000Z,2025-10-31T18:00:00.000Z,78.29
88,2025-10-31T17:55:00.000Z,2025-10-31T18:00:00.000Z,446.23999999999995
77,2025-10-31T17:57:00.000Z,2025-10-31T18:02:00.000Z,58.02
1,2025-10-31T17:58:00.000Z,2025-10-31T18:03:00.000Z,10.93
1,2025-10-31T17:57:00.000Z,2025-10-31T18:02:00.000Z,77.00999999999999
88,2025-10-31T17:54:00.000Z,2025-10-31T17:59:00.000Z,446.23999999999995
21,2025-10-31T17:58:00.000Z,2025-10-31T18:03:00.000Z,62.71
21,2025-10-31T17:55:00.000Z,2025-10-31T18:00:00.000Z,220.35999999999999
21,2025-10-31T17:56:00.000Z,2025-10-31T18:01:00.000Z,220.35999999999999
56,2025-10-31T17:54:00.000Z,2025-10-31T17:59:00.000Z,121.1
1,2025-10-31T17:56:00.000Z,2025-10-31T18:01:00.000Z,77.00999999999999
56,2025-10-31T17:55:00.000Z,2025-10-31T18:00:00.000Z,121.1
